product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
87f6e794e8e759e774a4c34590565036,brinquedos,59,1961,6,950,35,6,25
87fb220044e9aca16fbec51c6c997aa0,relogios_presentes,60,438,2,250,20,12,20
87fea1879b20c9db733785f3e95e66fa,automotivo,58,2263,2,150,22,22,22
87feb07adc221a4c6cdf051ea1afd0ff,eletrodomesticos_2,44,402,1,15833,45,45,25
8802c7b83ddf545be6b7846f575d2fc5,ferramentas_jardim,60,800,1,4375,43,35,25
880a54b4d8c28e6f7f519ae8caaa09db,cama_mesa_banho,58,723,2,1900,42,10,36
880be32f4db1d9f6e2bec38fb6ac23ab,brinquedos,45,589,4,200,16,7,11
88159bac10e3d4f4b69b157406c7f70f,esporte_lazer,53,784,2,343,32,10,20
882ae61d3259507f5c3ce5313f433651,,,,,200,16,2,11
8844bd4b8ca8f93603694ca2bceb77e9,beleza_saude,49,1513,3,900,33,17,12
884b444b6ef19272ab3adf358afcc921,cool_stuff,25,258,1,10600,57,34,37
884fa3cd42986ba480ea2f8ae4e25ff7,informatica_acessorios,40,354,1,850,31,11,11
88774687a8883c2c512e37de090bc725,cool_stuff,55,745,3,7900,44,21,38
887b93e713558fd03647419a99268159,papelaria,28,155,3,300,25,3,15
887c03038c774a15272a3e75ca7b4fa7,informatica_acessorios,58,548,1,150,16,14,11
8896b8c893a3dc9e5a6d10e00bada716,esporte_lazer,50,1882,1,500,16,7,13
8899e549604c83a99da5fd3ec51d955d,cool_stuff,57,1003,4,200,30,20,40
88a1223b29fac4c3abef8d1369dbbaea,cine_foto,63,677,7,5500,25,32,47
88b0e43d1df085c4e8c2be324e3785f3,telefonia,58,1087,2,175,19,11,14
88bcd4cc43e257bf69ac62b2540f1c14,relogios_presentes,55,384,1,450,25,10,25
88c09dd121ebe0b119a759773d405cc4,,,,,300,22,9,16
88d1ed18fd38fa0ffeeb4b517ca42a9d,utilidades_domesticas,55,132,1,470,21,23,21
88dd63919fc9ab693803578a04a20209,informatica_acessorios,58,395,1,217,16,14,14
88e45c0f0947e8b8e17cd93e8112be5e,instrumentos_musicais,59,477,2,7450,40,40,40
88f07c54aaac38face5f27e7d71922f8,fashion_bolsas_e_acessorios,63,328,4,150,16,5,11
88ffcf27478318ba55b1f9d22d65ce97,construcao_ferramentas_seguranca,53,246,1,600,25,31,25
89197eee3abe531055b90c8ab1df05cc,moveis_decoracao,60,1977,4,2800,69,11,11
891fda5230e6e284e5430ded76eebcd7,eletronicos,50,285,1,100,25,7,16
8922a988522761e78f0444350218e73b,moveis_decoracao,47,2002,4,150,16,2,11
89321f94e35fc6d7903d36f74e351d40,alimentos,59,982,1,150,17,13,13
893c4e4b07dcb5a590645ddeb8894cb5,moveis_cozinha_area_de_servico_jantar_e_jardim,60,137,1,16900,40,30,40
896a64a7f34cdfef2c60ce59fa2a148f,perfumaria,50,899,3,800,38,13,22
8971b502ef885ceacff5dd02b873cdf6,beleza_saude,29,1335,1,750,27,15,18
8973d773c115b9e347c34a248f17bc92,moveis_decoracao,58,671,2,1200,30,23,30
8974fd022d2eca68246a2f754bd7de23,telefonia,26,345,1,200,27,5,20
8983a3b149303c013fceabef902e835a,informatica_acessorios,39,1193,3,450,16,3,15
8988d11aace15e3c9e25763c6d87dcf5,fashion_roupa_masculina,23,183,1,200,19,27,27
898fa82b63404937c7a3c2cc77d6e5b5,perfumaria,23,768,2,400,18,9,14
89b121bee266dcd25688a1ba72eefb61,informatica_acessorios,54,1169,1,150,16,16,16
89b190a046022486c635022524a974a8,moveis_decoracao,59,1744,2,700,62,15,15
89c5f56df4c7712aa9b0aefb21743989,esporte_lazer,48,541,4,3000,67,13,17
89db899bdb35ae40d0901e38f21d2ede,automotivo,46,458,1,2200,16,2,11
89de415e2cf869a6b1274f51913f1a49,esporte_lazer,26,556,1,500,25,15,25
89e4362d74afa10ac57f8d67210132a6,fashion_bolsas_e_acessorios,30,219,1,1870,27,20,29
89e53f7e4890b10cd3fabafe0e4c2989,automotivo,58,627,1,5475,65,12,65
89f055104adb9365d7f7b5c475f77742,beleza_saude,38,395,1,114,19,16,17
89fe9f3c22efcfa4bd05c0cf71c70a18,pet_shop,53,482,2,200,18,9,14
8a12c0e223d9dbd49ccfcd2ad25d1b30,construcao_ferramentas_construcao,52,2683,1,2490,16,19,24
8a1e1c6e48f0d275628e3c626d57257f,beleza_saude,34,480,2,400,30,6,12
8a2e3dc0454cf3b02230d01623b294a4,fashion_bolsas_e_acessorios,50,378,3,200,16,9,11
8a443635fdf9759915c9be5be2e3b862,cama_mesa_banho,58,189,1,1400,46,2,36
8a4505505378c8f5d983f3201e9c25da,beleza_saude,47,1400,1,325,19,20,18
8a72ecadce1dfc792b333bead4eb3600,cama_mesa_banho,60,230,1,2600,35,9,25
8a7bf523741f8c2bb93d0d6ed38c18d0,moveis_decoracao,60,448,2,1850,30,30,30
8a9e6069daf723d19d2f3644f30a0045,utilidades_domesticas,60,315,1,4650,52,20,38
8aa6223e400af9c97b07c75993142721,bebes,54,830,4,5000,40,10,40
8aa87bc5f3053b4df2b05a2d3059790b,cama_mesa_banho,42,599,9,1400,16,15,15
8aaeae26573fd33a2512d3fb0d8bea6f,pet_shop,59,779,1,3900,40,35,40
8ab2bfb191a18b11427454a8419d01bc,cool_stuff,36,1315,2,975,22,24,36
8ab46c51f623061b5d81424699d885f0,beleza_saude,49,867,1,600,16,20,15
8ab5f8c45e722c22351580a4b0fcc8ad,pet_shop,45,173,1,400,21,21,18
8ac47b3ab13c68f49f10dde899674149,dvds_blu_ray,46,957,4,2150,30,5,20
8acfff88a4a05f0ce1b0336e47d16825,moveis_decoracao,60,563,1,250,35,10,17
8ad1611d2c47dc2dbf44a8b99f80cda6,automotivo,59,265,2,1300,21,11,16
8ad5422c2f13436a172cbdd5f2faa00e,eletrodomesticos,55,264,1,1200,55,19,46
8adb806e404876383ce47845af3ddcb8,livros_tecnicos,45,1423,1,600,27,2,21
8ae935cab2de3f74f4960de6ee604f90,utilidades_domesticas,44,396,1,350,25,15,25
8afd2ec5bf821e4d1a061e7ca31cac24,relogios_presentes,60,522,4,300,16,2,11
8b143abcb9481c99c2fbf0adbc987f54,cool_stuff,50,650,1,200,20,20,20
8b1ec5ddcb342e32a8d83936c3583b45,esporte_lazer,44,1031,1,493,18,17,16
8b2ae6dc36fac80caf19882760cfc9b2,esporte_lazer,47,527,1,300,16,17,11
8b32eb3053c5c248a5e547f8a1bfb859,informatica_acessorios,61,680,1,300,16,6,17
8b41fbc2b984a12030090112324d1bc4,bebes,55,1627,1,500,20,13,13
8b45810da2ef9860496d56f62435fc40,cama_mesa_banho,51,626,2,800,16,10,16
8b50a72d52d7a91fb19d19fbe069e2f2,utilidades_domesticas,54,1754,1,250,20,8,13
8b51c6ccc9c0548c951214e1cd1547ff,cama_mesa_banho,58,678,1,1000,28,14,16
8b52d90d2e8716dad633486c6cc94ecf,telefonia,48,504,3,408,14,16,15
8b5632d7a4f86bd2f1331355305427e6,moveis_decoracao,37,273,1,2850,50,50,16
8b5a201cdb79e1962baa08534f71d382,relogios_presentes,59,488,2,250,16,11,11
8b68bdd62b3d58f750f213d3ae36dc4e,brinquedos,36,211,1,500,45,15,35
8b75356a402f017bf41f1000d514f942,automotivo,60,484,5,550,30,3,11
8b8702416a4fecb685fc70b056cac372,beleza_saude,55,1038,5,200,18,13,13
8b878f082e217c587ef3ad9431c6c762,market_place,58,1101,1,3600,19,30,26
8ba0118a487ec8671aed57e5ef846574,papelaria,45,283,3,4100,40,37,29
8bab563be2e3316280e3990af91da7b7,eletronicos,49,190,1,133,18,11,14
8bb27b1d96be90b36b8d0c7f30931d52,utilidades_domesticas,30,622,1,5950,33,26,33
8bc9dee0f2da0b7ad43095be7ad8414f,cool_stuff,41,1547,2,9200,64,35,35
8bce28781999184ac2a46c7c83ba0ed6,esporte_lazer,44,232,2,3400,60,15,15
8bd4145633bb6d4e5ae091577f6b8dce,cama_mesa_banho,49,114,1,7975,44,16,53
8bd777f5db44c740f895dfc67733168d,esporte_lazer,52,671,6,1300,25,30,40
8bf5b1e066d9fb2a639f8f69d55a370d,automotivo,55,1440,1,575,20,10,15
8c0c3a8ad1d1896e7d9d66921a4b66ab,brinquedos,47,719,3,1200,17,21,37
8c0fd3e89ebf51f2fcff46abbc4eca05,relogios_presentes,40,525,3,500,38,12,38
8c1a826d71a778dd432e35d77a6faf03,pet_shop,58,806,1,11125,52,54,55
8c1a8cf9502b112acc0012cf14de7c0b,cool_stuff,33,893,1,1400,42,25,15
8c24ef6ef31f7c7b9e989cb1e0a66c9f,cama_mesa_banho,48,323,1,9050,16,10,16
8c292ca193d326152e335d77176746f0,beleza_saude,60,2894,1,200,17,11,15
8c38d21062ec6ee492c3500d01150b7a,eletronicos,22,816,1,250,18,15,16
8c4ab7a3aaeb4de7eb2743401f66f986,bebes,60,1732,1,28350,55,55,45
8c5876b1c7768217964f353bc7e64393,telefonia,61,440,1,250,18,3,28
8c591ab0ca519558779df02023177f44,ferramentas_jardim,47,1893,1,6050,20,20,20
8c5af0747c457be38b6147250a5a5487,esporte_lazer,40,322,4,250,22,13,17
8c66104d520634a3b6e20c1f326767de,esporte_lazer,33,1132,8,9350,105,15,28
8c7442b088dc69fece3db05b53234860,automotivo,54,810,1,2700,38,4,38
8c8361199b662437db44cff3bb7686ec,automotivo,56,1066,4,100,24,2,17
8c955afdb3e69c856507b4a7c0085ee3,beleza_saude,44,544,1,200,24,24,16
8c96a6969d0fad20629fec9c1ea45e02,beleza_saude,50,1400,1,400,19,20,18
8cb9da14221c0256f8f965c7c07cdcf6,beleza_saude,53,1940,2,1100,42,10,20
8cc8c4d7141c82262576156f95ff3907,brinquedos,11,1349,2,750,20,58,21
8ccaa3f8b171b199e37294ece30815a3,moveis_decoracao,58,871,1,150,19,5,25
8ccda06566781fb3616d798bfe2fa783,beleza_saude,52,1009,1,433,17,17,15
8cd4137e61645f90ab828559c9ab651a,beleza_saude,35,783,1,650,16,20,15
8ce450d8a20c20e17ba1536a19f60d39,cama_mesa_banho,45,729,1,3400,20,30,30
8ce6b041b5fa5dfaa937f53e145ce299,informatica_acessorios,37,433,3,425,21,4,16
8cec92449a671f49ee9ef23dfecfb1c2,informatica_acessorios,50,1975,2,95,22,14,11
8ced2631a18d2e0814557875b3bb907b,cama_mesa_banho,37,167,2,450,25,9,19
8cee1d824765335c48ccc515c2ecf4b8,cama_mesa_banho,54,385,2,900,30,9,20
8cfcfc09db52830c8dab9e5a36d7ae6b,esporte_lazer,42,607,4,300,38,10,35
8d070077591cb06503a4933e5050bc69,moveis_escritorio,46,1200,1,10075,53,51,18
8d1224321dc883703df71dcb5be296b3,cama_mesa_banho,57,630,2,750,55,14,38
8d139b1550c8cc91a3babc9cfe9fc147,telefonia,53,1017,5,500,16,6,11
8d15106f1709b2a5340c0141ec76144e,cama_mesa_banho,50,218,1,2700,40,15,40
8d1cfc0463b545928bfb4e589e017bd4,market_place,55,1626,1,175,17,10,19
8d219c7aa1a8032569bbd8c4ad515daa,esporte_lazer,52,914,2,4350,20,20,20
8d29622ad4b816113fa721f21af4f667,beleza_saude,48,1444,1,4200,30,10,20
8d4b5a0c6a09c5ee87acb936e218e9df,,,,,1050,38,10,28
8d4dac6177fb8134f26fb4c5cc6c0aff,beleza_saude,52,1649,1,250,22,5,15
8d4f2bb7e93e6710a28f34fa83ee7d28,telefonia,52,815,1,200,27,5,20
8d56572e0e7f9f3c82d73c8ebe61623e,malas_acessorios,28,360,1,550,16,44,35
8d5a307bf0bf94eceb4ccc2b0753f14c,moveis_decoracao,49,1478,3,1250,22,22,22
8d5ab785e6761f35bf54eca83846dd2e,moveis_decoracao,57,401,1,350,32,2,22
8d807314723c710366fedb04a2b24508,informatica_acessorios,60,1656,3,1400,16,23,25
8d983bf701cac84da430105440a801f2,moveis_decoracao,37,594,3,900,84,6,20
8d98dedc3c19de17f1a090195e85d6b6,brinquedos,40,617,4,300,16,7,20
8da584c8aff7ec074bbc0c8d68713bc9,relogios_presentes,33,651,1,387,17,12,12
8dacc114d37ff4b78075db0d2464022e,malas_acessorios,39,278,1,700,19,48,35
8dad29b3b6c42d0b966e5ea7b5498132,consoles_games,56,700,5,1325,26,8,14
8db00478f9801fc2f1a125d1dc78d3f1,moveis_decoracao,49,868,1,900,40,8,40
8db8c6b5b338e7a8d3332037c2c218f7,telefonia,41,1311,2,50,18,6,11
8db8fb254b643aad727afd54e618b34d,ferramentas_jardim,59,1257,2,600,22,13,22
8db97c571a61d830930cf029a34c33ef,papelaria,51,222,1,5550,30,45,30
8de2d2a80d4900fc699d4f52fbe8c43a,utilidades_domesticas,27,868,2,500,22,16,16
8de310188938fc8abfe1aa7ee927ccd2,esporte_lazer,58,398,2,200,20,10,11
8def15a9a64f1e5f1591ceb6265570c6,esporte_lazer,59,742,4,14600,52,40,42
8dfb03487cbe37c4d46e3e372a7df1b7,cama_mesa_banho,38,2119,2,18050,85,23,55
8e01228e1cb067cf324c968542f2f032,perfumaria,57,512,1,395,20,16,17
8e1446d14972eb9ba34dd6273315f419,utilidades_domesticas,59,1043,4,300,16,9,11
8e206e69d390e5a1076e0baeb446b0a0,relogios_presentes,58,589,1,1200,19,10,15
8e2e504e3be9cc0ed518daa0e271acf5,bebes,42,831,1,417,19,13,13
8e382dedd9ae71943f9a70f6725b748f,utilidades_domesticas,54,1161,1,650,20,12,43
8e3eb37785e42b6b3721e459f1bfaaef,informatica_acessorios,32,517,1,900,30,16,16
8e5e831d742acedb1758e90e18974231,automotivo,55,520,1,550,20,15,15
8e630a6101b33d99671d79b67b87052d,casa_conforto,57,217,3,10900,50,30,40
8e7ec8bbc0989d1ccbe6971f239eae9a,pet_shop,31,640,1,128,17,9,13
8e910a5a78e3378d8c570c13e143d631,cama_mesa_banho,52,166,1,250,16,10,16
8e96968cb84d255da9c325f3906909ad,livros_tecnicos,63,1269,1,400,33,6,22
8ea996926ff2f9c0e50e2f70b8e01051,beleza_saude,40,3593,1,1100,16,19,15
8ec7eb9f181b55edfe7d45092c37a3ef,beleza_saude,49,913,1,400,19,12,13
8ed094bfe076c568f6bb10feada3f75d,moveis_escritorio,43,1128,1,16133,63,59,25
8eed2a3a47f27f69cec34ff9562fc7b9,ferramentas_jardim,59,623,1,500,25,16,16
8effae0c3be3eab7870860070ca5e51a,relogios_presentes,52,632,1,300,19,10,15
8f03c5b78e41d6cecdfb6f6bbe4de8da,ferramentas_jardim,43,594,3,5683,45,30,30
8f0877b2fd784f6948e606be7f04744c,utilidades_domesticas,59,414,1,700,30,30,30
8f15675458988055bb1a108cc82b4b3b,automotivo,42,59,2,4825,99,33,30
8f3a1c2358138bedfb98645db449110c,relogios_presentes,50,584,2,297,18,11,18
8f40f0b0018b8f6fd449c4c0713e3118,utilidades_domesticas,62,1240,4,2900,53,15,13
8f41c6ba389c91b377bba94e332bf925,cama_mesa_banho,60,600,1,1200,20,12,20
8f68521812e9648cf8129a3a6daaab0f,moveis_quarto,53,667,3,8250,69,8,36
8f79800a347de2da5104a414bc791a0b,ferramentas_jardim,41,515,1,400,30,15,20
8f7a3322e1abfed89ac080b0f7364779,alimentos,25,283,1,1403,29,36,33
8f7ba3a21866ed0cf0233dd71fa0da72,informatica_acessorios,50,703,1,223,19,12,12
8f83335d6508c667813ff14dc437bc81,perfumaria,33,340,1,563,20,12,14
8f8cb7e4a7f16d339f87f8aa2711a003,brinquedos,36,529,2,650,28,13,15
8f8d13918bd8137584fdb475d38f9f38,ferramentas_jardim,60,252,1,1300,26,26,20
8f983b383c2d3e409d71cfd12dbc7a42,bebes,50,1217,3,4300,21,41,57
8fa67e5cb309b9cd7b4438e15948bdb2,bebidas,43,839,1,333,17,16,16
8fad1e543221d7d6867e756d4bc5e286,beleza_saude,30,1149,1,100,16,5,11
8fc31e1c7f966b5262cfcc89e159d9a7,papelaria,34,740,2,250,20,10,15
8fc803c7d0a99a53798c7896a7c1e93c,utilidades_domesticas,41,786,3,2600,40,21,25
8fd88178b111d5d12b4a85be4ea8bf4c,instrumentos_musicais,50,332,5,150,16,16,16
9007d9a8a0d332c61d9dd611fa341f4b,papelaria,50,366,4,200,51,15,15
902a8b8bb0768e8562edc2d903337812,bebes,33,104,1,750,40,11,35
9036be77e0a74cca6eeef0740649b97b,brinquedos,57,697,3,405,21,7,15
9048cbd294fe0c1a3ec8c8248bc2cadd,instrumentos_musicais,63,927,9,7500,55,18,45
904a9e449fbfd90da738ab70ae6ca003,eletronicos,43,742,2,283,18,9,15
90509918fbc0f45016520d833ae25f78,market_place,63,1155,1,5500,21,40,35
905b384ac5667170689505bbf30f1d07,cama_mesa_banho,53,504,1,1600,45,15,30
9069c427ca36847bc3907c09712f6cf8,brinquedos,56,1138,2,6250,60,20,40
906b11f3bc3c98f883afa0eb67b0fac7,esporte_lazer,46,3362,5,1200,80,8,15
906d93d08e875d127239f1fcb1561500,bebes,57,953,4,984,49,28,18
907539b8216ca1250e5e974b4047699d,relogios_presentes,60,862,6,500,16,2,11
907578486a0740d13bf3a595047b3549,brinquedos,16,594,1,750,35,20,25
907c84d5b8961d53ba1b803638fffcad,pet_shop,61,1257,4,620,14,8,12
908cc1d3a4c57d9d802fc3872e396395,moveis_decoracao,45,225,1,2200,35,35,25
908dd61b840a480fa931ef04389c6266,casa_conforto,52,275,2,1500,45,15,35
909b87db6cb3a7ab26bd03cc59860136,informatica_acessorios,28,1111,1,169,16,10,12
90aa2ab699cd0e459be93124aa91c82f,cama_mesa_banho,56,2507,2,2300,43,8,33
90aaf7f993470e411207adabf5b998b6,informatica_acessorios,34,1727,1,50,30,30,20
90b58782fdd04cb829667fcc41fb65f5,moveis_escritorio,34,794,1,7417,102,46,11
90b86c830114ddc888f6380a223ee285,cama_mesa_banho,48,117,1,300,40,4,30
90c3564fa89e67d5e1b4898dd43cebc9,automotivo,27,299,4,300,51,15,15
90df1d60e33ed1bdadec994d809f4bfd,eletronicos,52,147,1,1200,30,30,30
90e7f883fbd53dbb43ea8c32eb63ebe9,construcao_ferramentas_construcao,60,3119,3,4250,16,13,12
90ebb732ad20456afe8516eb5fbf75f6,moveis_decoracao,53,892,4,2750,35,35,11
90ef6790cfc145cf45f9c476d1f47af0,papelaria,49,241,3,6100,60,20,29
90efe66f56959c0750c866fd59f9f92e,automotivo,53,993,4,950,41,45,11
90f39a309a8c05fa7aa4ef02178059cb,papelaria,48,605,5,1000,40,35,28
90f83991bae254d0fd02bdddaa20b340,moveis_decoracao,59,241,1,1400,40,10,34
90f97298579cd20412fdcc9b7a2d4b6b,alimentos_bebidas,31,502,1,475,20,16,13
90fe2fe298ee4705129235c33958fea2,esporte_lazer,45,157,2,350,24,4,14
91025258cde9e3ab5c55b59dbc77cde2,construcao_ferramentas_construcao,32,424,1,333,25,11,19
9111d9c5a15a527389c6ba216623b7b4,informatica_acessorios,59,465,2,100,37,6,12
912d1fc21117a94dc8a67186df6010a7,relogios_presentes,38,1069,1,458,18,12,15
913803e9e4b81c3fed4841cbbfdc59fd,esporte_lazer,54,379,1,3650,14,16,12
91421c5de3c0cb822ec9bf05f9220267,telefonia,56,1649,6,200,16,2,11
914bbf1d7b288975a3a7ad2d004f7c3d,brinquedos,20,406,1,1410,31,39,36
914c9e9af640dd56f48764a225b00f89,moveis_escritorio,47,1047,1,7463,56,64,35
916374202158056c771887d99dfef212,cama_mesa_banho,59,351,1,450,30,5,20
9163c7e81fd68452472912c4cde810aa,instrumentos_musicais,59,153,2,300,16,5,20
9174e9c6706591455d3422ce4f91a685,automotivo,48,539,1,800,20,20,11
917f6830695aa0ef49bbba69315a4b5d,construcao_ferramentas_construcao,15,314,1,4050,19,19,19
91846781ef75057e134949400768e272,esporte_lazer,59,1732,5,1550,40,20,20
918d420adcb5ca26487f9fff29535fd6,utilidades_domesticas,55,726,1,4200,35,20,35
91910bbde68f7027e850dcd82b25c5bb,perfumaria,48,214,1,650,25,35,30
919b08607e72077425654ac5fc0b5528,moveis_decoracao,56,279,2,17250,55,30,55
91b08d34d0ba4db44da2dc382867ba49,telefonia,47,137,2,100,16,4,11
91c82ace62e0ca1b69b1a45bcc214b45,relogios_presentes,60,992,1,308,16,11,12
91d48f051858be85a524d623648cdf0d,utilidades_domesticas,36,336,1,950,22,2,20
91dbbc0bb2edadd00ccfd122d2212760,brinquedos,49,432,2,2200,30,20,22
91e2aac5302f657c8fdf3040124d8809,papelaria,45,865,2,817,33,22,39
91ebe9416c3c012500b800bd56e5f836,moveis_decoracao,50,1466,10,700,35,2,25
91f2cf69ef0c8fa7d0f98492e5fd8c45,moveis_decoracao,58,1750,3,2550,105,3,70
91f55803717622c017fb93898242a592,alimentos,24,55,1,5150,26,28,24
920413d47417d9b3e04095f1704409fb,informatica_acessorios,33,321,1,375,19,12,14
920840f7899b13c467d223950c89e9e9,bebes,26,655,1,250,23,14,28
92144cc00a16129494387f172aa54198,esporte_lazer,55,1392,1,1350,16,16,20
921d31a1daa51460b7a95ea5f3ab64d5,beleza_saude,40,702,1,210,17,9,12
922ec0e0e2ca6416b4671198410cbf50,malas_acessorios,60,472,4,20900,50,50,50
922ee69fced8c701d47470e02811d22a,informatica_acessorios,53,812,4,400,16,6,11
922efd345b4d692aadf0e6b65f5d51e7,automotivo,59,394,1,200,16,16,16
9234cd3c6bd121932ef77a39d6d87893,cool_stuff,60,1702,4,200,17,7,17
924526b79ddb063f802d7a11720d7b5e,perfumaria,55,838,1,200,21,16,17
924d6619805478222273ab8ca2540b25,relogios_presentes,56,195,2,200,16,2,11
92503fc18ca14a8f32c182ce3f1b9f05,papelaria,59,140,2,3450,27,29,27
9257d3f01cd400076c63470f92434c7e,cool_stuff,41,349,3,500,16,11,11
926a505f318353d8634f3c5102756352,cama_mesa_banho,55,284,1,850,35,10,20
926d11f0e2a1171fed968faf5caa8f92,ferramentas_jardim,29,799,1,1150,28,55,12
927225847efa8853ebf52c9b5b9b8cc6,bebes,41,1050,2,850,29,6,20
92857a2b590adeae8d5992511dc197e9,alimentos,44,1373,1,1358,27,21,20
928e52a9ad53a294fdcc91bcf59d1751,utilidades_domesticas,34,1031,6,1600,20,60,20
92c1eb75a887a500d9689fbad65e27e3,moveis_escritorio,41,1205,1,17150,58,61,24
92f1f77b7f3c73831fef53406c195302,telefonia,46,1267,4,350,20,15,20
9324d11d98d73e980e13fbd30569e9e4,pet_shop,55,1501,2,875,26,19,23
93399fcfc1e2c0a01ea544754fddeed0,telefonia,63,249,6,200,19,3,11
933de9d29576bc63831e54f7b5bacb8c,cama_mesa_banho,50,359,2,400,45,5,30
933f4f76eae38d2a97ecfb7c6355f0bc,beleza_saude,58,998,3,633,32,17,16
9343856b202bd10630a59b79d8f61cbc,esporte_lazer,44,578,3,200,20,10,20
9344d66c54dbfbe44417c69d95d437bb,livros_interesse_geral,23,179,2,550,23,3,16
9348cf658c9f20576186a9f3b82c58c3,beleza_saude,46,407,3,1175,53,18,18
9348fe8a0886b99d1c5d33c28fb0aa48,utilidades_domesticas,55,659,1,1150,30,30,30
93582a7d8a16b7f7fb4992be2c91b659,esporte_lazer,39,767,2,500,25,4,22
93614abf6fa6bb034785855817fb6796,informatica_acessorios,49,807,2,350,16,10,30
9361d7d8750b24496371f42a056065b5,bebes,41,600,2,3000,37,20,43
9363662bd84410483083a4fe6f06242a,papelaria,31,56,1,500,16,16,16
936a034fe3b07b7ae7c87fc8ceb0749d,relogios_presentes,58,1233,4,450,16,2,20
938e036a795cdacb18ed3c5a598f6cf0,portateis_casa_forno_e_cafe,59,1584,5,4925,43,15,32
93c480c7d11c68ba0a71e850da61b674,informatica_acessorios,42,458,4,300,16,4,20
93c902b021a9e594f658ab1b0351602a,eletronicos,60,390,7,1250,26,10,18
93d9ed4fb2b32cec509eae4f1860687d,artigos_de_natal,52,259,1,15400,70,15,50
93da3479685193b3ccc6f071b91408d2,malas_acessorios,44,215,1,650,46,10,33
93f77f106febe8a119cf3662dd609b3a,moveis_decoracao,59,271,1,300,24,3,12
93f8951fb9bd7dc84f80350de6fadbd9,brinquedos,48,342,3,1050,16,20,15
941fede5c398c3c84cac6e6c832c2b11,utilidades_domesticas,52,230,3,3000,25,16,25
9431a9c618106cc583ea8b3381047c0b,ferramentas_jardim,58,1513,3,350,23,7,14
943c812216923e4244e83099e0c62a08,beleza_saude,59,1912,4,1000,16,27,25
94475071013412139f862c0bd7e3bb37,papelaria,46,708,3,317,22,14,22
9453bde60c4ee52155c963641736cfc5,beleza_saude,44,1056,1,750,30,30,30
9456c129f470955000d28c94f73340cd,esporte_lazer,60,794,1,400,27,9,14
946344697156947d846d27fe0d503033,cama_mesa_banho,55,619,1,500,16,17,17
946b20e2799c73ad1f8f95440f723ce4,cama_mesa_banho,63,409,3,16800,45,15,35
947a46e4f6dcc04e256398abf33e272e,papelaria,43,867,7,750,30,40,11
947c79ffdc05997e940df6e00bc8a82e,beleza_saude,20,79,1,204,18,18,18
9483476ac5b7549f7df5ff12fb6fb5d9,esporte_lazer,52,183,2,300,20,14,20
94950d6ddd0b24c0d15f7f09d61a8148,cama_mesa_banho,56,1070,2,2500,45,20,35
94976cc078d10e74c19c62f0b3b52432,cama_mesa_banho,48,262,1,6150,52,16,44
94a75895c8f08d597e9a2d9447170fd4,papelaria,52,831,5,11500,40,40,40
94ad63831117fac82c6054d2056ed118,pet_shop,58,1775,6,600,20,19,20
94c8e41ff4b54668bf9a765e5a7fc9ac,fashion_bolsas_e_acessorios,38,387,3,200,16,5,11
94dfe961f86c1f33e5387b6c59201fc7,ferramentas_jardim,45,768,1,180,60,16,11
94e6d7727bd670351f1a806a221d1dba,cama_mesa_banho,55,134,2,1300,50,5,50
94e6f132095f2a1ee6a6ba8330a9f9c0,telefonia,46,393,2,100,19,3,11
94f2d239e688aa415a2dd620435e8344,fashion_bolsas_e_acessorios,54,434,6,120,17,9,17
94f49b07158ceba23362f72f24e04962,cool_stuff,56,934,1,2200,42,25,15
94f8c822a2c9d476088ac45227f8226c,telefonia,38,556,1,300,23,4,12
94fb18015068e3550e6a8f0729558904,cama_mesa_banho,46,2323,1,1700,30,23,11
94fb2ab4419d523ecce8e5d56676788d,consoles_games,43,1236,1,400,17,7,16
951098957e7871bfeab769de5e3871a8,relogios_presentes,28,321,1,800,22,14,13
951375c9c10ed889b35034522e5a334e,casa_construcao,36,344,1,750,40,17,15
951cb45d30e716a846d8cf5874034e56,telefonia,57,524,1,150,18,3,12
952670bc019a73f0933157ec82ff6e4f,cama_mesa_banho,46,162,5,3300,60,18,50
95380c355d1a589a9f3e7bfe9e5920d3,cama_mesa_banho,57,663,1,4100,34,10,38
9545d45c37449ccbc376de3a04c66e71,beleza_saude,39,1749,1,1350,27,9,18
954ed36fcf28237749ef5616ab0eff87,fashion_bolsas_e_acessorios,59,439,1,150,16,2,11
955129b53464486f9f93074c64b2bd88,informatica_acessorios,56,388,3,150,16,4,12
955821b9200f75f399d091f381821044,eletrodomesticos,47,82,1,150,20,13,15
955d159d5f3a5d16c3808fcb7705224f,bebes,25,148,1,50,16,14,14
955e839e4a1e8af1dc811f11c4a5cdbc,moveis_decoracao,49,171,3,350,16,5,20
9562542703cb9359fa625418f190b920,automotivo,49,455,1,100,16,10,15
9565229244e9341fb8c8069879cf73cd,cama_mesa_banho,60,234,1,1700,34,7,32
957bdadbdfc3aa7b33ac86d926721838,beleza_saude,48,832,1,450,20,15,15
957e5bb30136d08f9e4f128d0fe9c393,beleza_saude,53,840,1,450,23,18,21
957f6d6b55b78746f89e976cba785440,moveis_decoracao,64,1115,3,1450,25,20,20
9592cd0b739cc57871c3aecffe15436a,cool_stuff,60,933,6,450,34,15,17
95a32290cbf617eef9053042fb61dea3,brinquedos,35,342,1,799,17,13,16
